locale,page,json_file,key,required_value_from_ca7b5327,current_status,used_in_code,code_location,verified_commit
ko,/ko/purchase/cancelled/,ko/home.json,body.purchase.cancelled.metaTitle,결제가 취소되었습니다,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.checkout.consent,"이 디지털 PDF가 즉시 제공되는 것에 동의하며, 접근이 시작된 후에는 법률상 요구되는 경우나 파일이 제공되지 않거나 결함이 있는 경우를 제외하고 판매가 최종적이며 환불이 불가능함을 이해합니다.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.checkout.error,결제를 시작하는 중 문제가 발생했습니다. 다시 시도해 주세요.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.checkout.opening,결제 페이지를 여는 중...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.checkout.refundPolicy,환불 정책 보기,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.checkout.secureNote,Stripe가 지원하는 안전한 결제입니다. 일회성 결제이며 구독이 아닙니다.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.download.button,퍼즐 팩 다운로드하기,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.download.demoText,실제 결제 성공 화면에서는 이 위치에 PDF 다운로드 버튼이 표시됩니다. 로컬 데모에서는 비공개 파일이 제공되지 않습니다.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.download.demoTitle,로컬 결제 테스트를 통과했습니다.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.download.expires,이 링크는 24시간 후 만료됩니다. 다운로드한 파일을 안전한 곳에 보관하세요.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.download.failed,아직 구매를 확인하지 못했습니다. 결제가 이루어졌다면 잠시 후 이 페이지를 새로고침하거나 도움을 받으려면 문의해 주세요.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.download.preparing,다운로드를 준비하는 중...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.benefits.classroomUse,가정 또는 하나의 교실에서 사용 가능,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.benefits.instantAccess,결제 완료 후 즉시 이용 가능,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.benefits.kidFriendly,다양한 난이도의 어린이 친화적인 퍼즐,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.benefits.onePdf,편리하고 인쇄하기 쉬운 PDF 한 권,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.benefits.paperSizes,US 레터 및 A4 용지 모두 지원,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.buyButton,퍼즐 팩 받기,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.coverAlt,Best of 2026 - 점 잇기 퍼즐 25종 책 표지,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.detailsEyebrow,쉽게 인쇄하고 바로 즐기도록 제작,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.detailsText,"한 번 다운로드하면 언제든 꺼내 볼 수 있고, 필요할 때마다 원하는 활동을 인쇄하세요.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.digitalPdf,디지털 PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.eyebrow,인쇄용 프리미엄 컬렉션,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.guaranteeText,"결제가 완료되면 개인 다운로드 링크가 바로 나타납니다. 구독도, 예상치 못한 갱신도 없습니다.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.instantAccess,즉시 이용 가능,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.lede,"Best of 2026 컬렉션은 인기 있는 점 잇기 활동을 조용한 시간, 비 오는 날, 홈스쿨링, 교실 수업에 딱 맞는 인쇄하기 쉬운 팩 하나로 모았습니다.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.localNote,"localhost에서는 안전한 결제 데모 화면이 열리며, 카드에 청구되는 일은 절대 없습니다.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.metaDescription,"아이들에게 인기 있는 점 잇기 퍼즐을 한 권의 편리한 PDF로 모은, 인쇄 준비가 된 컬렉션입니다.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.metaTitle,Best of 2026 프리미엄 점 잇기 퍼즐 팩,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.oneTime,일회성 결제,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.printAtHome,집에서 인쇄,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
ko,/ko/premium/,ko/home.json,body.purchase.premium.purchaseAria,Best of 2026 퍼즐 팩 구매하기,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.shared.contactUs,문의하기,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
ko,/ko/purchase/success/; /ko/purchase/cancelled/,ko/home.json,body.purchase.shared.returnToPack,퍼즐 팩으로 돌아가기,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.success.eyebrow,결제 확인됨,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.success.lede,결제가 성공적으로 완료되었습니다. 계정에 구매 내역이 표시되기까지 몇 초 정도 걸릴 수 있습니다.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
ko,/ko/purchase/success/,ko/home.json,body.purchase.success.metaTitle,구매해 주셔서 감사합니다,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
lt,/lt/purchase/cancelled/,lt/home.json,body.purchase.cancelled.eyebrow,Mokėjimas nebuvo nuskaitytas,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
lt,/lt/purchase/cancelled/,lt/home.json,body.purchase.cancelled.lede,Jokia suma nebuvo nuskaityta. Galite bandyti dar kartą bet kuriuo metu.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
lt,/lt/purchase/cancelled/,lt/home.json,body.purchase.cancelled.metaTitle,Apmokėjimas atšauktas,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.checkout.consent,"Sutinku, kad šis skaitmeninis PDF failas būtų pateiktas nedelsiant, ir suprantu, kad, prasidėjus prieigai, pirkimas yra galutinis ir negrąžinamas, išskyrus atvejus, kai to reikalauja įstatymai arba jei failas nepateikiamas ar yra su defektu.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.checkout.error,Pradedant apmokėjimą įvyko klaida. Bandykite dar kartą.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.checkout.opening,Atidaromas apmokėjimas...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.checkout.refundPolicy,Skaityti grąžinimo politiką,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.checkout.secureNote,Saugus atsiskaitymas per „Stripe“. Vienkartinis mokėjimas. Jokios prenumeratos.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.download.button,Atsisiųsti galvosūkių rinkinį,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.download.demoText,Tikrame sėkmingo pirkimo ekrane čia rodomas PDF atsisiuntimo mygtukas. Vietinė demo versija neatskleidžia privataus failo.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.download.demoTitle,Vietinis apmokėjimo testas sėkmingas.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.download.expires,Ši nuoroda nustos galioti po 24 valandų. Išsaugokite atsisiųstą failą saugioje vietoje.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.download.failed,"Kol kas negalėjome patvirtinti jūsų pirkimo. Jei pinigai buvo nuskaityti, atnaujinkite šį puslapį po minutės arba susisiekite su mumis pagalbos.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.download.preparing,Ruošiamas jūsų atsisiuntimas...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.benefits.classroomUse,Galima naudoti namuose arba vienoje klasėje,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.benefits.instantAccess,Prieiga akimirksniu po sėkmingo apmokėjimo,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.benefits.kidFriendly,Vaikams pritaikyti galvosūkiai su įvairiu sudėtingumo lygiu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.benefits.onePdf,"Vienas patogus, spausdinti paruoštas PDF failas",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.benefits.paperSizes,Tinka US Letter ir A4 formato popieriui,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.buyButton,Įsigyti galvosūkių rinkinį,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.coverAlt,"Best of 2026 - 25 taškų jungimo galvosūkiai, knygos viršelis",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.detailsEyebrow,Sukurta lengvam spausdinimui ir žaidimui,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.detailsText,"Atsisiųskite vieną kartą, laikykite po ranka ir spausdinkite norimas veiklas, kada tik jų reikia.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.digitalPdf,Skaitmeninis PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.eyebrow,Spausdinama „Premium“ kolekcija,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.guaranteeText,"Apmokėjus, iš karto pasirodo jūsų asmeninė atsisiuntimo nuoroda. Jokios prenumeratos ir jokio netikėto pratęsimo.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.instantAccess,Prieiga akimirksniu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.lede,"Kolekcijoje „Best of 2026“ sutelktos mūsų mėgstamiausios taškų jungimo veiklos viename lengvai atspausdinamame rinkinyje – puikiai tinka ramioms akimirkoms, lietingoms dienoms, namų mokymui ir pamokoms.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.localNote,„Localhost“ aplinkoje atsidaro saugi apmokėjimo demo versija ir jokia kortelė niekada nenuskaitoma.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.metaDescription,"Spausdinti paruošta mėgstamiausių vaikiškų taškų jungimo galvosūkių kolekcija, sutalpinta viename patogiame PDF faile.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.metaTitle,Best of 2026 „Premium“ taškų jungimo galvosūkių rinkinys,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.oneTime,vienkartinis mokėjimas,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.printAtHome,Spausdinkite namuose,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
lt,/lt/premium/,lt/home.json,body.purchase.premium.purchaseAria,Pirkti „Best of 2026“ galvosūkių rinkinį,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.shared.contactUs,Susisiekite su mumis,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
lt,/lt/purchase/success/; /lt/purchase/cancelled/,lt/home.json,body.purchase.shared.returnToPack,Grįžti į galvosūkių rinkinį,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.success.eyebrow,Mokėjimas patvirtintas,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.success.lede,"Jūsų mokėjimas sėkmingai atliktas. Gali praeiti kelios sekundės, kol pirkinys atsiras jūsų paskyroje.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
lt,/lt/purchase/success/,lt/home.json,body.purchase.success.metaTitle,Dėkojame už pirkinį,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
lv,/lv/purchase/cancelled/,lv/home.json,body.purchase.cancelled.eyebrow,Maksājums nav veikts,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:28,ca7b5327
lv,/lv/purchase/cancelled/,lv/home.json,body.purchase.cancelled.lede,Maksājums netika veikts. Varat mēģināt vēlreiz jebkurā laikā.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:30,ca7b5327
lv,/lv/purchase/cancelled/,lv/home.json,body.purchase.cancelled.metaTitle,Apmaksa atcelta,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:17,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.checkout.consent,"Es piekrītu šī digitālā PDF faila tūlītējai piegādei un saprotu, ka pēc piekļuves sākuma pirkums ir galīgs un neatgriežams, izņemot gadījumus, kad to prasa likums, vai ja fails netiek piegādāts vai ir bojāts.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.checkout.error,"Sākot apmaksu, radās kļūda. Lūdzu, mēģiniet vēlreiz.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:57,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.checkout.opening,Tiek atvērta apmaksas lapa...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:54,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.checkout.refundPolicy,Lasīt atmaksas politiku,MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:50,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.checkout.secureNote,"Droša apmaksa, ko nodrošina „Stripe“. Vienreizējs maksājums. Bez abonementa.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/BuyButton.tsx:56,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.download.button,Lejupielādēt savu puzļu komplektu,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:66,76",ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.download.demoText,Īstajā veiksmīga pirkuma ekrānā šeit tiek rādīta PDF lejupielādes poga. Lokālā demo versija neatklāj privāto failu.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:65,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.download.demoTitle,Lokālā apmaksas pārbaude bija veiksmīga.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:64,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.download.expires,Šīs saites derīguma termiņš beidzas pēc 24 stundām. Saglabājiet lejupielādēto failu drošā vietā.,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:79,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.download.failed,"Mēs vēl nevarējām apstiprināt jūsu pirkumu. Ja jums tika izrakstīts maksājums, atsvaidziniet šo lapu pēc minūtes vai sazinieties ar mums, lai saņemtu palīdzību.",MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:92,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.download.preparing,Tiek sagatavota jūsu lejupielāde...,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:102,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.benefits.classroomUse,Izmantojama mājās vai vienā klasē,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.benefits.instantAccess,Tūlītēja piekļuve pēc veiksmīga maksājuma,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.benefits.kidFriendly,Bērniem piemērotas puzles ar dažādu grūtības pakāpi,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.benefits.onePdf,"Viens ērts, drukāšanai gatavs PDF fails",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.benefits.paperSizes,"Der gan US Letter, gan A4 formāta papīram",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:71,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.buyButton,Iegūt puzļu komplektu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:60,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.coverAlt,"Best of 2026 - 25 punktu savienošanas puzles, grāmatas vāks",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:45; generator/Ui-app-DB-json/components/BestOf2026BookAd.tsx:12,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.detailsEyebrow,Radīts vienkāršai drukāšanai un spēlēšanai,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:66,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.detailsText,"Lejupielādējiet vienreiz, glabājiet pa rokai un izdrukājiet vēlamās aktivitātes, kad vien tās nepieciešamas.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:68,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.digitalPdf,Digitāls PDF,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:36,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.eyebrow,Drukājama „Premium“ kolekcija,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:32,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.guaranteeText,Pēc apmaksas nekavējoties parādās jūsu personīgā lejupielādes saite. Bez abonementa un bez negaidītas atjaunošanas.,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:76,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.instantAccess,Tūlītēja piekļuve,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:38,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.lede,"Kolekcijā „Best of 2026“ apkopotas mūsu iemīļotākās punktu savienošanas aktivitātes vienā viegli izdrukājamā komplektā — ideāli piemērots mierīgiem brīžiem, lietainām dienām, mājmācībai un klasei.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:34,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.localNote,"Vietnē „localhost“ tiek atvērta droša apmaksas demo versija, un karte nekad netiek apmaksāta.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:61,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.metaDescription,"Drukāšanai gatava kolekcija ar bērnu iemīļotākajām punktu savienošanas puzlēm, apkopota vienā ērtā PDF failā.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.metaTitle,Best of 2026 „Premium“ punktu savienošanas puzles komplekts,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:18,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.oneTime,vienreizējs maksājums,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:56,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.printAtHome,Izdrukāt mājās,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:37,ca7b5327
lv,/lv/premium/,lv/home.json,body.purchase.premium.purchaseAria,Iegādāties „Best of 2026“ puzļu komplektu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/premium/page.tsx:41,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.shared.contactUs,Sazinieties ar mums,MISSING_KEY,YES,"generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:82,95",ca7b5327
lv,/lv/purchase/success/; /lv/purchase/cancelled/,lv/home.json,body.purchase.shared.returnToPack,Atgriezties pie puzļu komplekta,MISSING_KEY,YES,generator/Ui-app-DB-json/components/PurchaseDownloadLink.tsx:67; generator/Ui-app-DB-json/app/[locale]/purchase/cancelled/page.tsx:31,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.success.eyebrow,Maksājums apstiprināts,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:30,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.success.lede,"Jūsu maksājums bija veiksmīgs. Var paiet dažas sekundes, līdz pirkums parādīsies jūsu kontā.",MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:32,ca7b5327
lv,/lv/purchase/success/,lv/home.json,body.purchase.success.metaTitle,Paldies par jūsu pirkumu,MISSING_KEY,YES,generator/Ui-app-DB-json/app/[locale]/purchase/success/page.tsx:19,ca7b5327
